month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio_mm,pending_ratio_yy
201912,68164,"omaha, ne",,192800,-0.0821,0.1014,27,-0.325,-0.2286,40.5,0.35,0.6875,20,-0.375,4,0,,,8,-0.6,0,38,-0.1915,,109.0190198,0.0213,0.0669,1831,-0.1112,0.111,288282,0.0279,0.4648,65,-0.2529,1.4074,0.2324,1.4074
201912,64113,"kansas city, mo",,462550,-0.0365,0.1014,27,-0.2895,-0.4906,66,0.2453,-0.0149,4,-0.8,-0.6667,0,,,8,-0.3333,-0.3333,23,-0.3235,2.2857,215.4567742,-0.0011,0.1778,2559,-0.0158,0.2731,1061208,0.0792,0.9007,50,-0.3056,0.8519,-0.0429,0.7198
201912,43229,"columbus, oh",,173700,-0.0299,0.1357,27,-0.0357,0.2273,42,0.4483,-0.0233,16,-0.2,0.3333,0,,,4,-0.75,0,38,-0.0952,0.0857,113.9630459,0.0227,0.0727,1553.5,-0.044,0.0833,170220,-0.0355,0.0974,65,-0.0714,1.4074,-0.0926,-0.1835
201912,87004,"bernalillo, nm",,364950,0.0171,0.1771,27,-0.1563,-0.3415,95.5,0.1235,0.1506,4,-0.5,0,0,,,0,-1,-1,14,-0.2222,0.5556,156.1179116,-0.0029,0.0652,2278.5,-0.0208,0.1347,534552,0.0276,0.45,41,-0.18,0.5185,-0.044,0.299
201912,37030,"carthage, tn",,219950,0.0476,0.1,27,-0.1,-0.0357,55,-0.0179,-0.321,8,-0.3333,1,0,,,4,-0.6667,0,7,-0.2222,-0.3636,110.0050025,-0.0077,0.0206,2200,0.1282,0.0913,234021,0.0646,0.0462,34,-0.1282,0.2593,-0.0407,-0.1336
201912,18508,"scranton, pa",,80050,0.068,0.1034,27,-0.2703,-0.2286,92.5,-0.0365,0.0054,0,-1,-1,0,,,0,-1,,12,0.0909,1.4,61.28978642,0.2044,0.0083,1365,-0.0022,0.0444,99903,0.0787,0.2396,39,-0.1875,0.4444,0.1471,0.3016
201912,83705,"boise, id",,330050,-0.0571,0.2004,27,-0.3721,-0.2059,54.5,0.3974,0.0093,12,-0.4,0,0,,,4,-0.75,-0.8,1,,,211.7647059,0.0173,0.2328,1718,-0.0348,0.0846,398896,0.0089,0.2802,28,-0.3488,0.037,0.037,0.037
201912,89410,"gardnerville, nv",,561049.5,-0.0326,0.2198,27,-0.2059,-0.4808,115,0.1979,0.3855,4,-0.6667,-0.6667,0,,,4,-0.5,-0.5,29,-0.2162,0.0741,252.4695524,0.0148,0.1066,2300,-0.0589,0.146,696341,-0.0659,0.0223,56,-0.2113,1.0741,-0.0142,0.5548
201912,30564,"murrayville, ga",,537550,0.0238,0.3964,27,-0.2895,-0.1563,106,0.3947,-0.1783,0,-1,-1,0,,,0,-1,,8,-0.1111,0.1429,155.3281456,-0.0042,0.0348,2202,0.018,0.1021,655291,0.1027,-0.0761,35,-0.2553,0.2963,0.0595,0.0775
201912,55614,"silver bay, mn",*,107550,0.0238,,27,-0.1,,84.5,0.5364,,0,-1,,0,,,0,,,4,0,-0.2,98.56729236,0.2008,-0.0322,1456,0,-0.2691,287551,-0.0041,-0.3664,31,-0.0882,0.1481,0.0148,-0.0791
201912,41144,"greenup, ky",,159300,-0.0627,0.1804,27,0,-0.413,98.5,-0.015,-0.0051,4,0,0,0,,,0,,-1,1,-0.6667,0,82.81838734,-0.0559,0.0906,1797.5,-0.0124,0.0031,199584,-0.0807,0.1946,28,-0.0667,0.037,-0.0741,0.0153
201912,80305,"boulder, co",,757500,0.0305,-0.0808,27,-0.3864,0.125,88,0.4426,0.7255,4,-0.6667,0,0,,,0,-1,-1,21,-0.3824,0.1667,434.9604581,0,-0.1091,2165.5,-0.0085,0.0615,939249,-0.0059,-0.0589,48,-0.3846,0.7778,0.0051,0.0278
201912,37870,"speedwell, tn",,229950,-0.0804,0.4017,27,0.125,-0.3721,114,0.1753,0.5833,4,0,0,0,,,0,,,2,-0.3333,-0.7143,130.54279,-0.0163,0.1125,1957,-0.0463,0.1691,429972,-0.0567,0.5663,29,0.0741,0.0741,-0.0509,-0.0887
201912,11206,"brooklyn, ny",,795050,-0.1405,-0.0364,27,-0.129,-0.449,94,0.3623,0.2877,0,-1,-1,0,,,0,,-1,7,0,-0.5333,645.0682339,-0.1069,0.06,730.5,-0.2351,0.0436,1180659,0.0138,-0.435,34,-0.1053,0.2593,0.0335,-0.0469
201912,49762,"naubinway, mi",,189050,0,0.08,27,-0.1,-0.1,185.5,0.06,-0.1332,0,,,0,,,0,,,2,1,1,125,-0.0264,0.0357,1344,-0.0052,-0.0894,226946,0.0112,0.0601,29,-0.0645,0.0741,0.0407,0.0407
201912,45692,"wellston, oh",*,99550,0.2452,,27,-0.1,,70,-0.125,-0.3396,8,1,1,0,,,0,-1,,7,0.1667,2.5,51.9408005,0.0159,0.2107,1589,0,0.213,106979,0.1032,0.4871,34,-0.0556,0.2593,0.0593,0.208
201912,56267,"morris, mn",,139950,-0.1516,0.0325,27,-0.2059,0.0385,124,0.0508,0.0164,0,-1,,0,,,0,-1,,3,0,0,78.53773585,-0.0427,-0.0102,1703,0,0.0222,162577,-0.0654,-0.0281,30,-0.1892,0.1111,0.0229,-0.0043
201912,69001,"mccook, ne",,149950,0,0.1103,27,-0.069,-0.3077,95.5,0.1938,0.3082,8,1,,0,,,4,0,0,14,-0.125,0.4,91.09396914,-0.2026,0.3696,1238,-0.0135,-0.4391,183744,0.0404,0.2425,41,-0.0889,0.5185,-0.0332,0.2621
201912,94507,"alamo, ca",,2081550,-0.0079,-0.095,27,-0.4,-0.129,91.5,0.1582,0.3864,0,-1,-1,0,,,0,-1,,10,-0.5238,0.25,527.0122687,-0.0141,-0.1089,4200,0.0239,0.0241,3535830,0.1624,-0.131,37,-0.4394,0.3704,-0.0963,0.1123
201912,60176,"schiller park, il",,204950,-0.0889,0.3668,27,0,-0.1563,59.5,-0.162,-0.162,8,1,0,0,,,0,-1,-1,9,-0.3077,-0.25,154.1279419,-0.0136,0.2545,1140,0.0044,0.52,192576,-0.0955,0.0429,36,-0.1,0.3333,-0.1481,-0.0417
201912,97215,"portland, or",*,610050,0.1091,0.1111,27,-0.2703,,63.5,0.3511,0.041,4,-0.8,-0.75,4,-0.5,,20,0,1.5,35,-0.0541,,289.9939943,-0.0228,0.0845,2424,0.1068,0.1317,659106,0.0656,0.1032,62,-0.1622,1.2963,0.2963,1.2963
201912,3220,"belmont, nh",,287500,0.0266,0.1502,27,0,-0.2895,64.5,-0.0652,-0.14,8,0,1,0,,,4,0,,10,0,0.25,151.4459665,-0.0061,-0.0589,1766,0.0144,0.1177,298831,0.0277,0.283,37,0,0.3704,0,0.1598
201912,72472,"trumann, ar",,109950,0.0466,0.0827,27,-0.0357,-0.3077,62.5,0.3889,-0.2898,4,-0.5,0,0,,,0,-1,-1,0,,,85.58467742,0.0759,0.2353,1427,0,-0.0199,123786,0.0637,0.1561,27,-0.0357,0,0,0
201912,84101,"salt lake city, ut",,625050,0.2757,0.3306,27,-0.25,-0.1818,87.5,0.3889,0.1986,0,-1,-1,0,,,4,-0.75,,13,0.0833,-0.4583,421.2381771,0.0382,0.1842,1509,0,0.0336,692658,0.0213,0.0794,40,-0.1667,0.4815,0.1481,-0.2458
201912,35748,"gurley, al",,387300,-0.0196,0.1163,27,-0.1818,-0.325,84.5,0.2071,-0.2716,0,-1,-1,0,,-1,4,0,-0.5,0,,,135.6248335,0.0133,0.1146,3104,-0.0519,0.0529,495164,0.0149,0.2221,27,-0.1818,0,0,0
201912,91377,"oak park, ca",*,849938,-0.0451,,27,-0.1818,,58,0,,4,-0.75,-0.5,0,,,4,-0.6667,,11,-0.4762,0.2222,415.9369441,0.0124,-0.0145,2004.5,-0.0954,0.0279,875971,-0.0627,-0.0365,38,-0.2963,0.4074,-0.229,-0.3426
201912,45056,"oxford, oh",,310050,0.0337,0.1272,27,-0.069,-0.3077,51,-0.1053,-0.5321,4,-0.6667,-0.5,0,,,0,-1,-1,17,0.0625,0.4167,103.4261958,-0.2225,-0.0818,1586,-0.2102,-0.1541,317523,0.0497,0.0903,44,-0.0222,0.6296,0.0779,0.3219
201912,98629,"la center, wa",*,459950,-0.0108,-0.1068,27,-0.2703,,103.5,-0.1078,0.2778,4,-0.5,0,0,,,8,-0.3333,1,18,0.0588,,200.6969898,0.0287,-0.0399,2343,-0.027,-0.0971,534135,0.0361,-0.1639,45,-0.1667,0.6667,0.2072,0.6667
201912,8732,"island heights, nj",,635049.5,0.0258,0.2725,27,-0.0357,0.4211,118.5,0.1733,0.1179,4,,0,0,,,4,-0.5,-0.5,0,,,0,,-1,0,,-1,624898,0.0168,0.0767,27,-0.0357,0,0,0
201912,23875,"prince george, va",,241050,-0.0041,0.0343,27,-0.1818,0.125,77.5,0.2917,0.0473,0,-1,-1,0,,,8,-0.5,1,15,-0.375,0.0714,120.5810352,-0.0015,0.1099,2003.5,-0.0022,-0.1024,239542,-0.0011,-0.097,42,-0.2632,0.5556,-0.1717,-0.0278
201912,75840,"fairfield, tx",,176295,0.119,0.2597,27,0,-0.2059,97.5,0.1207,0.4552,8,1,1,0,,,0,-1,,7,-0.125,0.4,88.62133162,-0.0284,0.1766,2076,0.0858,0.1197,220456,0.0284,-0.1025,34,-0.0286,0.2593,-0.037,0.1122
201912,38425,"clifton, tn",*,149950,-0.0625,-0.1625,27,0.1739,,182,0.04,-0.2541,0,-1,,0,,,0,,,1,-0.5,-0.6667,0,,,0,,,193709,-0.1416,-0.1132,28,0.12,0.037,-0.0499,-0.0783
201912,95660,"north highlands, ca",,281799.5,0.0245,0.1036,27,-0.0357,-0.449,45.5,0.1974,-0.0714,20,0,-0.1667,0,,,12,-0.25,,43,0.1026,0.1026,225.033853,-0.0253,-0.0065,1168.5,0.0452,0.0108,272926,0.0064,0.0096,70,0.0448,1.5926,0.1997,0.7967
201912,94601,"oakland, ca",,599050,0,0.0737,27,-0.2286,-0.1563,67.5,0.3776,0.0227,4,-0.75,-0.5,0,,,4,0,0,16,-0.2381,0.1429,474.0365826,0.0799,0.0223,1173.5,0.0312,-0.0634,620574,0.0324,0.0433,43,-0.2321,0.5926,-0.0074,0.1551
201912,2129,"charlestown, ma",,899050,0.1099,0.215,27,-0.3415,-0.413,64,0.28,0.0159,0,-1,-1,0,,,4,-0.6667,-0.6667,2,-0.7778,-0.5,681.3280454,0.0153,-0.0349,1114.5,0.0059,-0.045,861062,-0.0489,-0.0483,29,-0.42,0.0741,-0.1454,-0.0129
201912,3253,"meredith, nh",,439050,-0.2365,0.0209,27,-0.4255,-0.3864,112,0.1313,-0.1111,0,-1,-1,0,,,0,-1,-1,14,-0.1765,0.1667,226.6034226,0.0619,0.1354,2304,-0.0095,0.0971,891237,-0.0184,-0.0742,41,-0.3594,0.5185,0.1568,0.2458
201912,54482,"stevens point, wi",*,272500,0.0091,,27,-0.1563,,72,0.2857,,4,-0.5,0,0,,,0,-1,-1,1,,,111.2119438,0.0349,0.0312,2444,-0.0647,-0.1763,304965,-0.011,-0.0315,28,-0.125,0.037,0.037,0.037
201912,77011,"houston, tx",,221050,0.0045,-0.1628,27,-0.069,-0.069,70,-0.3069,0.0145,8,0,1,0,,,4,0,0,8,0.6,-0.4667,153.4688157,-0.0566,-0.0038,1398.5,-0.02,-0.1373,234088,-0.0096,-0.1038,35,0.0294,0.2963,0.1239,-0.2209
201912,85045,"phoenix, az",,401000,-0.01,-0.1733,27,0,-0.413,54.5,0.2386,0.09,4,-0.6667,-0.6667,0,,,0,-1,-1,14,-0.3636,0.0769,174.3119266,0.0049,-0.0517,2256.5,-0.0116,-0.1144,461758,0.0502,-0.0663,41,-0.1633,0.5185,-0.2963,0.2359
201912,91724,"covina, ca",*,724050,0.0808,0.0742,27,-0.2895,,73.5,0.3364,0.5313,12,-0.5,-0.25,0,,,0,-1,-1,24,-0.0769,0.2632,356.5422783,0.0364,0.02,2106,0.0756,0.1661,958273,0.0799,0.093,51,-0.2031,0.8889,0.2047,0.592
201912,78753,"austin, tx",,325050,-0.0149,0.2268,27,-0.2703,-0.2895,44.5,0.3088,-0.0326,12,0,0,0,,-1,4,-0.75,-0.8,23,-0.08,-0.1154,199.2591857,0.0504,0.1695,1690.5,0.0245,0.0051,315301,-0.0027,0.1213,50,-0.1935,0.8519,0.1762,0.1676
201912,24970,"ronceverte, wv",,118050,-0.0167,-0.2133,27,-0.0357,0.0385,110.5,-0.1016,0.1632,4,,0,0,,,0,,,0,-1,,0,,,0,,,147269,-0.0379,-0.1215,27,-0.1,0,-0.0714,0
201912,12134,"northville, ny",,214800,-0.0194,-0.3371,27,-0.129,-0.129,129,0.1835,-0.1513,0,-1,,0,,,0,-1,,12,-0.2941,0.5,151.2061404,0.1454,-0.2263,1728,-0.0154,0.08,295521,0.0123,-0.0879,39,-0.1875,0.4444,-0.1039,0.1864
201912,79414,"lubbock, tx",,119300,-0.0054,-0.0062,27,-0.0357,-0.2703,59,0.3111,0.1569,8,-0.5,-0.3333,0,,,12,0.5,2,14,-0.3,0.1667,76.20147874,0.0026,-0.0096,1600,0.0336,-0.0309,120503,-0.0015,-0.0723,41,-0.1458,0.5185,-0.1958,0.1942
201912,10968,"piermont, ny",,687499.5,-0.0178,-0.0772,27,0,0.08,100,0.2821,0.1364,0,-1,-1,0,,,0,-1,-1,0,,,329.0270255,-0.0091,-0.1661,2134,0,0.0369,824142,-0.021,-0.0249,27,0,0,0,0
201912,19118,"philadelphia, pa",,1650050,0.2741,0.7857,27,-0.0357,-0.1,159.5,0.3074,0.0705,0,-1,-1,0,,,0,-1,-1,4,0,3,280.4487179,0.0125,0.047,3576,0.1396,0.1896,1548067,0.0617,0.239,31,-0.0313,0.1481,0.0053,0.1148
201912,29376,"roebuck, sc",,196065,-0.0531,0.0057,27,-0.1563,-0.25,49.5,0.0102,-0.456,8,-0.5,-0.3333,0,-1,-1,0,-1,,23,0.2105,1.5556,89.68105066,0.0703,0.0956,1465,-0.078,0.0353,209662,-0.1235,-0.038,50,-0.0196,0.8519,0.2581,0.6019
201912,18240,"nesquehoning, pa",,143950,0.4106,0.821,27,0.5882,-0.2059,38,0.2667,-0.5476,0,-1,-1,0,,,0,-1,,1,-0.6667,,65.2936021,0,0.1406,1461,0,-0.0488,202061,0.3508,0.7277,28,0.4,0.037,-0.1394,0.037
201912,70121,"new orleans, la",,242049.5,-0.0122,0.0125,27,0,-0.3415,46.5,-0.3542,-0.3716,8,-0.3333,0,0,,,4,0,-0.6667,12,-0.2,0,178.8288288,-0.005,-0.0264,1258.5,-0.0067,-0.1514,256325,0.0135,-0.0287,39,-0.0714,0.4444,-0.1111,0.1518
201912,13830,"oxford, ny",,168500,0.1237,0.204,27,-0.1,-0.2895,106.5,0.1452,-0.1614,0,-1,-1,0,,,0,-1,-1,9,0.125,0,91.25,0.0593,-0.0529,1735.5,-0.0083,-0.0358,181826,0.0999,-0.0299,36,-0.0526,0.3333,0.0667,0.0965
201912,36442,"florala, al",*,129050,0,,27,-0.129,,82.5,-0.0294,,0,-1,,0,,,0,,,0,-1,,0,,-1,0,,-1,210517,0.0789,-0.0277,27,-0.1818,0,-0.0645,0
201912,13206,"syracuse, ny",*,105000,-0.045,,27,0,,55.5,0.4231,,4,-0.6667,0,0,,,4,-0.75,-0.5,27,-0.1818,1.7,75.42374002,-0.0128,-0.0772,1390,-0.0334,0.053,97834,-0.0735,-0.0274,54,-0.1,1,-0.2222,0.5
201912,77514,"anahuac, tx",,253900,0.1282,0.0577,27,0.1739,0.2273,72,-0.0649,-0.122,12,2,0.5,0,,,0,-1,-1,2,-0.3333,0,159.8350586,-0.0036,-0.034,1393.5,-0.0025,-0.0928,281431,0.0218,-0.1965,29,0.1154,0.0741,-0.0564,-0.0168
201912,46148,"knightstown, in",*,167050,0.0066,,27,-0.069,,67.5,0.9286,,0,-1,-1,0,,,0,-1,,6,0,2,87.61904762,0,0.784,2325.5,0.0345,0.0345,218428,0.0187,0.8224,33,-0.0571,0.2222,0.0153,0.0794
201912,5031,"barnard, vt",,595050,-0.048,-0.0846,27,-0.1,0.1739,213.5,0.22,-0.0251,0,,,0,,,0,,,0,-1,-1,215.1495863,-0.0325,-0.1215,2480,-0.1527,-0.2169,775554,-0.0801,-0.2365,27,-0.1818,0,-0.1,-0.0435
201912,77086,"houston, tx",,169950,-0.0179,0,27,0,0.1739,52.5,0.3816,1.0192,8,-0.3333,-0.5,0,,,4,-0.5,0,16,0,0.2308,102.4033438,0.024,0.1866,1678.5,0.0021,-0.1221,199073,0.1085,-0.234,43,0,0.5926,0,0.0274
201912,50047,"carlisle, ia",,232950,-0.0899,-0.1682,27,-0.069,0.35,130,0.0236,-0.3925,8,1,1,0,,,8,-0.3333,1,9,-0.25,-0.1,167.7567413,-0.0584,-0.0325,1392,-0.0543,-0.0967,252934,-0.0777,-0.0685,36,-0.122,0.3333,-0.0805,-0.1667
201912,68510,"lincoln, ne",,167450,-0.0147,0.0145,27,-0.2059,-0.2703,43,0.6538,-0.0851,4,-0.8571,-0.75,0,,,4,-0.5,-0.5,23,-0.1786,0,116.1071334,0.0345,-0.11,1540,-0.0116,0.1883,212376,0.0087,0.043,50,-0.1935,0.8519,0.0283,0.2302
201912,84601,"provo, ut",,357050,0.1904,0.3471,27,-0.325,-0.5091,49.5,0.125,0.1,8,-0.3333,-0.3333,0,-1,-1,8,-0.75,-0.5,29,-0.2368,-0.4314,162.2073128,0.0279,-0.0077,2087.5,0.1104,0.1728,344540,0.0146,0.0534,56,-0.2821,1.0741,0.1241,0.1468
201912,42519,"burnside, ky",,169950,0.0297,0.1334,27,-0.129,-0.3864,182.5,0.2086,-0.1141,0,-1,,0,,,0,,,3,-0.5,2,88.69007266,0.0011,,1795.5,0.0059,,189184,0.0369,0.1228,30,-0.1892,0.1111,-0.0824,0.0884
201912,75938,"colmesneil, tx",,135000,0.0804,0.0461,27,-0.0357,0.5,173.5,0.1122,0.9716,0,,,0,,,0,,,0,-1,-1,77.63888889,0,-0.1405,1216,0,-0.2124,156953,0.0072,-0.1066,27,-0.1,0,-0.0714,-0.2222
201912,33778,"largo, fl",,229800,0.0211,-0.0011,27,-0.1818,-0.3721,45,0.0227,-0.1509,12,-0.4,-0.25,0,,,12,-0.25,0,21,0,0.4,169.0769649,0.0158,0.0642,1326,-0.0038,-0.1089,293372,0.0128,-0.0395,48,-0.1111,0.7778,0.1414,0.4289
201912,7043,"montclair, nj",,950050,0.1178,0.2195,27,-0.2895,-0.3571,66.5,0.2788,0.2788,0,-1,-1,0,,,4,,,0,,,0,,,0,,,1176457,0.0472,0.3545,27,-0.2895,0,0,0
201912,3036,"chester, nh",*,474950,0.0106,,27,-0.25,-0.069,110,-0.0351,0.358,4,,0,0,,,12,0.5,2,1,-0.8,-0.8571,192.1041756,-0.0038,0.1683,2556,0,0.0886,584286,0.035,0.3774,28,-0.3171,0.037,-0.1019,-0.2043
201912,48095,"washington, mi",,499950,0,-0.0478,27,0.0385,0.2273,120,0.1215,0.2632,4,-0.5,0,0,,,4,0,,3,-0.625,0.5,165.7795572,0.0372,-8.00E-04,2904,-0.032,-0.0973,501253,0.0234,-0.1002,30,-0.1176,0.1111,-0.1966,0.0202
201912,53208,"milwaukee, wi",,99950,-0.0476,0.4289,27,-0.2059,-0.3415,87,0.3385,-0.0114,4,0,-0.5,0,,,4,-0.5,-0.5,11,-0.1538,-0.1538,61.32338389,0.0526,0.3001,1586,-0.0347,-0.0323,132437,0.0175,0.4513,38,-0.1915,0.4074,0.0251,0.0903
201912,70512,"arnaudville, la",,148000,-0.0606,-0.2954,27,0.125,-0.1563,63.5,-0.5226,-0.352,4,-0.5,0,0,,,4,0,0,3,2,-0.25,84.03776978,-0.0252,-0.1756,1800,-0.0333,-0.0635,185904,-0.1842,-0.2792,30,0.2,0.1111,0.0694,-0.0139
201912,98239,"coupeville, wa",,482550,-0.0252,-0.0879,27,-0.325,-0.1818,135.5,0.355,0.4263,0,-1,-1,0,,,0,-1,-1,12,-0.0769,2,236.3398204,0.0071,-0.0485,2141,0,-0.1689,684017,0.0518,-0.0311,39,-0.2642,0.4444,0.1194,0.3232
201912,8827,"hampton, nj",,369500,-0.0275,0.1199,27,-0.1563,-0.069,73,0.1406,-0.1609,0,-1,-1,0,,,4,0,0,0,,,42.51276234,-0.6811,,750,-0.5,,374709,-0.035,-0.041,27,-0.1563,0,0,0
201912,12061,"east greenbush, ny",,294950,-0.0608,-0.0638,27,-0.2286,-0.325,79,0.0676,0,4,-0.5,0,0,,,8,1,0,18,-0.1,0,148.7183324,0.03,0.1305,2136,-0.0713,0,330726,7.00E-04,0.1105,45,-0.1818,0.6667,0.0952,0.2167
201912,38358,"milan, tn",*,134950,0,,27,-0.1,-0.325,121.5,0.2926,0.1796,8,1,1,0,,,4,0,0,12,-0.1429,0,72.30375392,0.0684,0.2389,1736.5,0.0772,0.2093,180143,0.0403,0.0986,39,-0.1136,0.4444,-0.0222,0.1444
201912,1510,"clinton, ma",,314550,0.0311,0.0661,27,-0.1563,-0.2703,86.5,0.1849,0.4661,4,-0.75,-0.5,0,,,4,0,-0.6667,4,-0.4286,0,187.6268973,-0.0698,0.0902,1572.5,0.0035,-0.055,319072,0.0386,0.0572,31,-0.2051,0.1481,-0.0706,0.04
201912,15145,"turtle creek, pa",*,54950,-0.1553,,27,-0.129,,76,-0.1364,,4,0,0,0,,,4,-0.75,0,11,0.2222,-0.0833,37.89459604,-0.0544,,1078,-0.0128,,74287,-0.0447,-0.0721,38,-0.05,0.4074,0.1171,-0.2242
201912,1253,"otis, ma",,399500,-0.0257,0.1445,27,-0.3571,-0.2286,175.5,0.1858,0.404,0,,,0,,,0,,,5,-0.5833,0.25,191.2054314,-0.0211,-7.00E-04,2080,0.039,0.2903,555688,-0.0982,0.2979,32,-0.4074,0.1852,-0.1005,0.0709
201912,19810,"wilmington, de",,345049,0,0.0615,27,-0.0357,-0.4706,59,0.439,-0.1194,4,-0.6667,-0.5,0,,,8,-0.3333,-0.3333,4,-0.5,-0.3333,151.5633142,0.035,0.0867,2137,0.0176,0.0299,346288,-0.025,0.0629,31,-0.1389,0.1481,-0.1376,0.0305
201912,49332,"mecosta, mi",,174500,0.091,0.2836,27,-0.1563,-0.2703,151.5,0.1654,0.5,0,,-1,0,,,0,-1,-1,2,-0.5,0,106.9617438,0.0131,0.0117,1607,0.0469,0.3392,203118,0.0668,0.263,29,-0.1944,0.0741,-0.0509,0.02
201912,30535,"demorest, ga",,279950,-0.0345,0.3018,27,0,-0.3415,74.5,0.0205,-0.224,4,-0.5,0,0,,,4,0,0,11,0.375,-0.1538,100.4615802,0,0.0462,2539,0.0067,0.3687,348857,-0.0167,0.3413,38,0.0857,0.4074,0.1111,0.0903
201912,35986,"rainsville, al",*,225050,0,,27,-0.129,-0.25,101.5,0.0253,-0.0938,0,-1,-1,0,,,0,-1,,0,,,99.03614458,-0.0146,0.03,2025,-0.2492,0.1739,269758,-0.0556,0.31,27,-0.129,0,0,0
201912,7657,"ridgefield, nj",*,549050,-0.0195,,27,0.0385,-0.2286,63,-0.1486,-0.2025,0,-1,-1,0,,,0,,-1,0,,,0,,,0,,,556229,-0.0347,-0.0096,27,0.0385,0,0,0
201912,72442,"manila, ar",,189750,0.1863,0.1165,27,-0.069,-0.1,69.5,0.1032,0.0221,8,1,1,0,,,4,0,,0,,,96.06469314,-0.0145,0.0537,1881,0.1297,0.1756,188142,0.0211,0.0475,27,-0.069,0,0,0
201912,56164,"pipestone, mn",,149950,0.0338,0.1539,27,-0.0357,-0.2895,113,0.3294,0.0367,0,,,0,,,0,,,2,-0.5,-0.3333,74.19194655,-0.0393,0.0968,2040,-0.0276,-0.0341,160318,0.0233,0.0526,29,-0.0938,0.0741,-0.0688,-0.0049
201912,4468,"old town, me",,135050,-0.0553,0.0808,27,-0.3077,-0.3571,125.5,0.0458,0.0372,4,0,0,0,,,4,-0.5,,4,0.3333,0.3333,90.28099358,-0.1178,0.0283,1700.5,0.0433,0.206,170392,-0.0051,0.2029,31,-0.2619,0.1481,0.0712,0.0767
201912,1778,"wayland, ma",,827550,0.003,0.0803,27,-0.4,0.1739,78.5,0.2266,-0.0542,0,-1,-1,0,,,0,-1,,2,-0.5,0,325.0745257,2.00E-04,0.0238,2842,-4.00E-04,0.0491,1033471,-0.0441,0.0096,29,-0.4082,0.0741,-0.0148,-0.0129
201912,97016,"clatskanie, or",*,332050,0.0407,0.1488,27,-0.2059,,113.5,0.3046,-0.0216,0,-1,-1,0,,,4,-0.5,0,11,-0.1538,10,152.5613548,0.0029,-0.0566,2097,0.0559,0.156,375048,0.0104,0.1237,38,-0.1915,0.4074,0.0251,0.3847
201912,21903,"perryville, md",,244950,-0.02,0.3244,27,-0.0357,-0.449,48,-0.3333,-0.5636,8,0,0,0,,,4,0,,0,-1,-1,151.8125,-0.0222,0.346,1771,0.0418,0.1295,314559,0.0079,0.2362,27,-0.129,0,-0.1071,-0.0816
201912,6794,"washington depot, ct",,1100050,0.0233,-0.2642,27,0,0,238.5,0.1522,0.6115,0,,,0,,,0,-1,-1,0,,,358.3715596,0.082,-0.2008,3728,0.0688,0.3931,1603685,0.0398,-0.3176,27,0,0,0,0
201912,1463,"pepperell, ma",,399950,0,-0.1287,27,0,0,62.5,0.4205,-0.3207,4,-0.6667,0,0,,,4,-0.6667,0,1,-0.6667,-0.5,214.8844707,0.1055,0.1119,1972,-0.0828,-0.2321,429426,-0.0348,-0.0732,28,-0.0667,0.037,-0.0741,-0.037
201912,11579,"sea cliff, ny",*,979550,0.0908,-0.0185,27,-0.2286,,104.5,0.2294,0.2151,4,,0,0,,,0,-1,-1,14,0.4,,0,,,0,,,1126400,0.079,-0.1532,41,-0.0889,0.5185,0.2328,0.5185
201912,98548,"hoodsport, wa",,245050,-0.1778,0.3242,27,-0.069,-0.069,107.5,0.0859,-0.0652,0,-1,-1,0,,,0,-1,,7,-0.3636,0.75,179.1808874,-0.025,0.2643,1291,-0.2204,0.0867,289491,-0.0914,0.3427,34,-0.15,0.2593,-0.1201,0.1213
201912,7068,"roseland, nj",,554950,0.049,0.0107,27,-0.25,0.0385,83,0.66,0.2029,0,-1,-1,0,,,8,0,0,0,,,0,,,0,,,546246,4.00E-04,-0.0207,27,-0.25,0,0,0
201912,97378,"sheridan, or",*,444950,0.0593,0.0961,27,-0.1818,,77,0.3509,-0.3063,4,0,0,0,,,0,-1,,16,0.4545,7,177.9027356,-0.0667,-0.0427,2163,0.0098,0.1872,494106,-0.0176,-0.1665,43,-0.0227,0.5926,0.2593,0.5157
201912,13041,"clay, ny",*,270000,0.0187,0.2388,27,-0.129,,90.5,0.3309,-0.0474,4,-0.6667,-0.5,0,,,0,-1,-1,31,-0.0882,2.875,133.9228296,0.0252,0.1827,2024,-0.0117,0.1448,284673,-0.0196,0.1562,58,-0.1077,1.1481,0.0514,0.9481
